SCRUB_ZIP_CODE,COUNTRY,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2,PROBABILITY_OF_PRECIPITATION_PCT,PROBABILITY_OF_SNOW_PCT
14,US,9/10/2021,253,70.1,80.4,92.4,57.2,62.9,67.7,43.5,47.3,60.9,71,81.3,92.3,70.3,80.4,92.3,71.7,81.4,92.3,19,33,65,6.4,7.3,11.7,982.3,984.5,986.7,1014.3,1016.8,1019.1,3.3,5.9,9.9,103,4.9,9.2,16.8,104,5.1,9.8,18.2,104,0,0,0,0,0,0,289.5,933.1,6947.6,0,0
14,US,9/11/2021,254,68.6,78.9,90.7,62,65.2,67.1,44.4,54.3,63.9,70.4,80.4,90.6,69,78.9,90.6,70.4,80.4,90.6,20,48,78,6.6,9.6,13,983,985.1,987.2,1015.1,1017.5,1019.6,4,7.2,9.8,144,5.4,11.3,16.7,145,5.5,11.9,18.2,145,0,0,0,0,0,0,289.2,934.6,6941.6,0,0
14,US,9/12/2021,255,70.1,79.5,91.8,66.9,70.3,72.6,61.6,65.7,69.2,72.3,82.4,92.9,70.2,79.5,91.3,72.3,82.4,92.9,39,66,89,12.3,14,15.6,982.3,984.8,986.6,1014.3,1017.1,1019,3.6,7.8,13.9,148,6.3,11.9,18.6,149,6.7,12.5,19.3,149,0,0,0,38,100,0,219.4,770.8,5265.6,12,0
14,US,9/13/2021,256,71.3,78.3,89.5,70,71.8,73.2,64.7,68.8,71.6,76,82,91.9,71.3,78.3,89.2,76,82,91.9,45,75,95,13.7,15.5,17,978.5,981.3,983.9,1010.4,1013.6,1016.2,3,6.4,9.8,123,4.8,9.6,15.2,125,5,10,15.9,125,0.02,0,0,56,100,0,137.5,698.8,3299.3,33,0
14,US,9/14/2021,257,72.3,78.5,86.7,70.1,71.9,73.5,66.5,69,71.3,76.9,82.2,90,72.6,78.5,86.3,76.9,82.2,90,53,74,95,14.5,15.7,16.8,975.8,978.2,979.8,1007.7,1010.3,1012,3.5,6.7,9.6,116,5.6,9.5,14.9,116,6,9.8,15.5,116,0,0,56,85,100,0,146.8,557.2,3522.9,15,0
14,US,9/15/2021,258,71,81.4,92.3,69.3,71.2,73.6,60.5,66.1,68.8,75.9,84.3,93.7,71.1,81.4,92.1,75.9,84.3,93.7,38,63,92,11.9,14.3,15.6,978.1,979.5,981.4,1010,1011.5,1013.5,2.3,7.5,12.8,48,3.9,10.8,18,51,4.2,11.2,18.7,51,0,0,61,84,100,0,252.4,805.1,6057.5,25,0
14,US,9/16/2021,259,74.2,83.6,94.7,68.1,70.6,72,57.8,63.4,68.7,78,85.3,94.7,74.4,83.6,94.7,78,85.3,94.7,29,54,82,10.8,13.1,15.4,979.6,981.3,983.4,1011.4,1013.4,1015.7,3.1,6.8,9.2,100,5.1,9.9,13.1,100,5.4,10.2,13.8,101,0,0,22,65,90,0,263.9,819.3,6333.6,24,0
14,US,9/17/2021,260,72.5,82.4,93.9,68.6,70.5,71.5,54.3,63.6,69.1,76.9,84.5,93.8,72.8,82.4,93.8,76.9,84.5,93.8,27,58,87,9.6,13.3,15.6,979.2,981.4,983.7,1011.1,1013.5,1015.9,2.1,6.9,11.2,138,3.6,10.2,18,144,3.8,10.7,18.9,144,0,0,0,1,14,0,270.7,829.9,6497.3,25,0
14,US,9/18/2021,261,72.1,80.6,90,70.7,71.8,73,63.6,67.7,70.1,76.6,83.8,91.5,72.2,80.6,89.5,76.6,83.8,91.5,42,68,93,13.2,15,16.1,978.1,980.1,981.9,1010,1012.2,1014,2.8,5.9,8.7,148,3.8,8.8,14.5,155,4,9.3,15.3,156,0,0,0,44,100,0,145.5,642.2,3491.1,15,0
14,US,9/19/2021,262,72.4,81,91.4,70.8,72.3,73.5,65,68.2,70.9,76.8,84.5,93.6,72.6,81,90.8,76.8,84.5,93.6,43,68,92,13.9,15.3,16.7,977.1,978.9,980.6,1009,1010.9,1012.7,6.2,8.3,10.2,160,10.7,13,16.4,160,11.2,13.7,17.4,161,0.08,0,0,39,97,0,167.7,715.6,4025.2,20,0
14,US,9/20/2021,263,73.1,81.5,93.4,71.8,73,73.8,64,69,71.6,77.4,85.2,95.7,73.2,81.5,93.2,77.4,85.2,95.7,38,69,94,13.5,15.8,17,976.9,978.5,980.1,1008.7,1010.5,1012.2,6.5,9.4,12.1,154,11.9,14.1,19.4,155,12.3,14.8,20.7,155,0.12,0,3,41,100,0,218.4,742.7,5242.6,18,0
14,US,9/21/2021,264,67.9,73.5,80.4,58.5,66.8,72.6,51.3,62.6,71.6,67.9,76.5,79.9,67.9,73.5,78.7,67.9,76.5,79.9,49,71,93,8.3,12.8,17,978.1,981.3,984.3,1010.3,1013.6,1017,1.7,11.5,16.7,4,3.4,18.2,24.9,7,3.8,19,25.7,7,0.65,0,0,59,97,0,121.1,347.9,2907.8,21,0
14,US,9/22/2021,265,61.2,71.7,83,54,58.3,62.8,42.5,45.9,50.7,61.3,71.9,82.9,61.3,71.7,82.9,61.3,72.3,82.9,24,42,61,6,6.8,8.1,980.6,982.7,985.1,1012.8,1015.2,1017.8,3.5,7.9,10.5,8,5.8,13.1,17.7,16,5.9,13.9,19.3,18,0,0,0,0,0,0,272.5,836.8,6539.5,19,0
14,US,9/23/2021,266,63.7,75,88.8,54.9,60.6,66.1,45.2,48.6,55.8,63.9,75.6,88.8,63.9,75,88.8,63.9,75.6,88.8,22,42,63,6.8,7.6,9.8,978,979.7,981.1,1010.1,1012.1,1013.5,6.8,10.7,13.8,194,15.9,18.5,21.2,196,17.9,19.7,23,196,0,0,0,0,0,0,270,831.4,6479.9,15,0
14,US,9/24/2021,267,65,77.4,91.1,61,66.5,72.5,50.4,59.3,71.9,65.4,78.5,90.9,65.4,77.4,90.9,65.4,78.5,90.9,25,59,93,8.3,11.5,17.2,977.7,979.4,980.5,1009.5,1011.6,1012.8,7.9,10.8,12.5,172,15.1,17.4,20.1,173,16.1,18.4,21.5,173,0,0,0,1,6,0,268.1,826.8,6434.7,15,0
15,US,9/10/2021,253,63.4,73.7,84.3,55.5,60.2,64.2,46.2,49.1,52,63.6,74.6,84.2,63.6,73.7,84.2,63.6,74.6,84.2,27,43,59,7,7.7,8.5,979.6,982,983.9,1015.5,1017.8,1019.7,2.1,3.3,4.9,70,2.6,5,9.2,61,2.6,5.3,10.2,62,0,0,0,0,0,0,284.2,909.5,6820.3,0,0
15,US,9/11/2021,254,65.7,75.9,86.1,57.1,62,66.2,50.3,51.7,53.4,65.8,76.6,85.9,65.8,75.9,85.9,65.8,76.6,85.9,30,44,57,7.9,8.4,9,984.1,986.1,987.7,1020,1021.8,1023.6,3.3,5.1,7.8,123,6.1,8.2,10.3,123,6.4,8.7,11,125,0,0,0,2,18,0,278.4,894.4,6682,0,0
15,US,9/12/2021,255,67.1,77.9,88.6,58.5,63.5,67.2,50.5,53.1,56.4,67.3,78.8,88.6,67.3,77.9,88.6,67.3,78.8,88.6,27,44,59,8.2,8.9,10,986.2,988.1,990.2,1021.6,1023.9,1026,2.5,4.4,7.4,127,4.4,6.8,10.3,129,4.5,7.2,11,132,0,0,0,0,0,0,276.9,891.8,6644,0,0
15,US,9/13/2021,256,69.3,79.8,90,60.7,64.5,67.5,49.5,53.4,55.7,69.5,81.1,89.7,69.5,79.8,89.7,69.5,81.1,89.7,25,42,59,7.9,9.1,9.8,982.7,985.5,988.1,1018,1021.1,1023.9,1.5,3.7,7.6,129,1.4,5.1,8.9,131,1.4,5.3,9.4,133,0,0,0,61,100,0,258.3,865.4,6199.9,5,0
15,US,9/14/2021,257,71.8,78.9,87.7,61.7,65.3,67.9,54.1,56.4,63,76.2,80.4,87.6,71.9,78.9,87.6,76.2,80.4,87.6,32,47,67,9.2,10.1,12.7,979.8,982,983.9,1015,1017.5,1019.6,0.9,4.6,8.8,128,1.7,6.6,11.5,130,1.6,6.9,11.8,132,0,0,28,89,100,0,210.8,818.6,5059.9,15,0
15,US,9/15/2021,258,69.7,73.7,81.2,62.8,66.3,68.5,57.1,62.4,66.6,76.2,77.3,80.2,71.3,73.7,78,76.2,77.3,80.2,60,68,83,10.3,12.5,14.3,978.4,979.9,981.5,1013.7,1015.4,1017,2,4.4,6.2,126,3.3,6.6,9.5,131,3.5,6.8,10.1,133,0.04,0,7,67,100,0,121.4,429.2,2913.5,30,0
15,US,9/16/2021,259,68.9,77.2,89,67.2,69.1,70.8,61.3,64.9,67.6,69.3,78.9,88.2,69.3,77.2,87.1,69.3,78.9,88.2,42,69,93,12.2,13.7,14.8,976.2,978.1,979.2,1011.4,1013.5,1014.6,1.2,5,8.4,328,2.3,7.4,13.5,328,2.6,7.8,14.2,328,0.07,0,0,51,100,0,231,790.6,5543.6,30,0
15,US,9/17/2021,260,69.4,79.8,91.8,65.5,68.3,71.1,57.2,61.9,64.1,69.8,81.5,90.2,69.8,79.8,90.2,69.8,81.5,90.2,33,57,80,10.6,12.3,13.1,977.8,979.5,980.8,1012.9,1014.9,1016.3,0.3,2.9,4.9,73,0.7,4.2,8,63,0.9,4.5,8.7,66,0,0,0,33,100,0,247.3,775.9,5934.3,25,0
15,US,9/18/2021,261,73.6,79.9,88.1,65,68.2,69.3,55.9,61.6,66.6,78.1,81.5,87.9,75.1,79.9,87.9,78.1,81.5,87.9,34,55,75,10,12.2,14.3,980.6,982.1,983.4,1016.1,1017.5,1018.9,0.4,2.9,5.7,74,0.5,4.1,7.3,81,0.8,4.3,7.8,85,0.01,0,20,81,100,0,146.5,533.1,3515,30,0
15,US,9/19/2021,262,72.8,79.6,89.6,64.2,66.6,69,55.9,58.8,60.9,76.8,81.1,89.1,73.3,79.6,89.1,76.8,81.1,89.1,32,50,61,10,11,11.8,982.9,983.6,985.1,1018.2,1019.2,1020.7,1.8,4.6,7.6,103,1.3,6.6,9.6,108,1,6.9,9.9,109,0,0,0,37,99,0,196,797.4,4702.8,30,0
15,US,9/20/2021,263,70.6,78,87.2,62.8,64.9,66.4,46.2,55.2,62.3,75.7,79.9,86.5,70.7,78,86.5,75.7,79.9,86.5,25,48,67,7,9.8,12.3,983.6,984.8,987.1,1019.1,1020.4,1022.9,4.2,6.9,9.3,86,8.2,11.2,13.7,88,8.6,11.7,14.1,89,0,0,0,27,100,0,261.5,811,6275.2,39,0
15,US,9/21/2021,264,72.2,78.4,88,64,66,67.6,53.6,58.2,63.2,76.5,80.2,87.6,72.4,78.4,87.6,76.5,80.2,87.6,31,52,72,9.2,10.8,12.7,979.3,981.9,983.9,1014.5,1017.4,1019.5,3.5,6.3,9.3,103,6.8,10,13.4,102,7.4,10.5,13.8,103,0,0,2,60,100,0,232.8,772.8,5586.8,31,0
15,US,9/22/2021,265,70.8,79.7,88.3,60.6,65,67.7,51.7,54.9,63.6,75.9,81.1,88.1,70.9,79.7,88.1,75.9,81.1,88.1,29,44,66,8.6,9.7,13,977,979.2,980.9,1012.1,1014.6,1016.4,5,7.2,9.6,113,9.1,11.9,14,114,9.7,12.4,14.4,115,0.01,0,15,62,100,0,244.7,789.8,5871.5,25,0
15,US,9/23/2021,266,69.7,71.4,83.4,67.8,69.5,70.7,64.7,68.7,70.1,73.8,75.8,77.6,70,71.4,74.3,73.8,75.8,77.6,72,92,97,13.5,15.4,16.1,977.3,978.3,979.6,1012.8,1013.8,1015.2,3.5,6,8.3,128,6.5,10.7,14.8,131,6.9,11.3,15.6,133,0.51,0,100,100,100,0,24.4,111.2,585.9,15,0
15,US,9/24/2021,267,70.6,78.6,89.1,68,69.7,70.8,57.3,64.7,69.9,75.9,81.2,88.7,70.9,78.6,88.7,75.9,81.2,88.7,34,66,97,10.5,13.6,16,979.5,981.7,984.2,1015.1,1017.2,1019.8,0.9,3,4.5,105,1.3,4.7,9.3,111,1.3,4.9,9.9,112,0.02,0,0,40,100,0,241.4,782.6,5794.3,10,0
16,US,9/10/2021,253,60,69.9,80.7,56.2,60.9,65.3,52,54.8,58.6,60.2,70.6,80.6,60.5,70,80.6,60.2,70.6,80.6,38,61,78,8.3,9.3,10.7,995.6,997.4,999,1017.4,1019.1,1020.7,0.6,1.9,3.3,34,2,3.6,8.6,56,2.1,3.9,9.8,58,0,0,0,0,5,0,268.4,862.8,6440.8,0,0
16,US,9/11/2021,254,61.7,71.5,82.1,57,62.7,67,53.5,57.1,61.2,61.8,72.7,82.1,61.8,71.5,82.1,61.8,72.7,82.1,41,62,75,8.8,10.1,11.7,998.1,999.3,1000.8,1019.7,1021,1022.5,2.8,5,8,189,5.5,9.9,13.6,189,6.1,10.6,15.5,189,0,0,0,0,0,0,262.9,848.6,6310.1,0,0
16,US,9/12/2021,255,65.3,75.3,86,60.9,67.1,72,58.1,62.9,67.6,65.5,77.4,87.9,65.5,75.3,86,65.5,77.4,87.9,48,67,77,10.4,12.4,14.6,999.4,1000.7,1002.3,1020.8,1022.4,1023.9,3.7,5.5,8.3,189,9.7,11.1,12.3,189,10.6,12.2,13.6,190,0,0,0,0,0,0,257.3,834.2,6176.1,0,0
16,US,9/13/2021,256,67.6,76.5,86.5,62.9,68.1,71.9,59.9,63.8,66.9,68,79,88.1,68,76.5,86.4,68,79,88.1,46,66,77,11.1,12.9,14.4,996.1,998.4,1000.8,1017.5,1020,1022.5,2.8,4.5,7,187,6.2,8.8,10.8,188,6.8,9.6,11.8,189,0,0,0,32,100,0,236.1,820.2,5666.8,20,0
16,US,9/14/2021,257,68.7,74.7,83.9,63.7,67.9,71.7,60.7,64.5,69.4,69,77.3,85.9,69,74.7,83.7,69,77.3,85.9,53,72,90,11.4,13.2,15.6,993.2,994.8,996.8,1014.6,1016.3,1018.3,2.5,5.7,9.9,189,5.7,10.2,16.9,188,6.4,10.8,17.7,189,0.05,0,0,36,100,0,244,821.4,5856.3,32,0
16,US,9/15/2021,258,64.5,70.8,78.2,64,68.4,71.9,63.7,67.3,70.8,64.6,72.9,80.1,64.6,70.8,77.1,64.6,72.9,80.1,72,89,97,12.7,14.5,16.4,991.2,992.7,993.9,1012.6,1014.2,1015.6,4.1,5.6,7.7,231,8.5,10.4,12.1,233,9.2,11,12.5,234,0.38,0,49,93,100,0,140.7,509.2,3376.7,44,0
16,US,9/16/2021,259,60.5,67.4,77,56.1,60.7,63.8,51.7,56,63.3,60.6,67.9,77.5,60.5,67.4,76,60.6,67.9,77.5,43,69,96,8.3,9.8,12.5,993.7,995.1,996.3,1015.5,1016.8,1018.1,4.4,6.9,9.3,24,11.1,13,14.3,30,11.7,13.8,15.8,31,0.03,0,0,31,100,0,258.3,780,6197.7,22,0
16,US,9/17/2021,260,58.3,68,79.7,55,59.8,63.8,50.8,53.8,57.5,58.7,68.9,79.3,59.1,68.1,79.3,58.7,68.9,79.3,39,63,83,8.1,9,10.3,994.5,995.9,997.4,1016,1017.6,1019.1,3.5,4.9,6.7,37,9.8,10.4,11.6,46,10.1,11.3,12.7,48,0,0,0,0,0,0,262.2,793.2,6294.3,25,0
16,US,9/18/2021,261,61,71.9,83.1,56.8,63.4,67.9,53.3,58.3,62,61.6,73.7,83.1,61.6,71.9,82.8,61.6,73.7,83.1,45,64,75,8.7,10.6,12,994.7,995.8,997,1016,1017.4,1018.6,2,3.8,6.6,164,5,7.5,9.8,158,5.6,8.2,11,158,0,0,0,0,0,0,254.8,775.4,6115.3,25,0
16,US,9/19/2021,262,67.1,75.5,86.8,63.1,67.2,70.7,60.5,62.8,65,67.5,77.4,87.7,67.5,75.5,86.6,67.5,77.4,87.7,44,66,78,11.3,12.4,13.4,995.6,996.6,997.9,1016.9,1018.1,1019.3,3.1,4.1,5.7,181,7.2,8.3,11.2,174,7.5,9.2,13,174,0,0,0,24,100,0,165.1,521.6,3962.2,31,0
16,US,9/20/2021,263,68.5,76.2,86.9,64.7,67.7,70.6,61.6,63.3,65.7,68.9,78.1,87.7,68.9,76.2,86.8,68.9,78.1,87.7,43,66,80,12,12.6,13.7,996.4,997.7,1000,1018,1019.3,1021.6,3,4.3,6.3,167,7.7,8.9,10.4,168,8,9.9,12.2,169,0,0,0,29,66,0,192.7,676.3,4624,29,0
16,US,9/21/2021,264,66.7,75.9,85.6,59.2,65,68.7,53.8,58.2,61.5,66.8,77.2,84.9,66.8,75.9,84.7,66.8,77.2,84.9,40,55,71,8.9,10.6,11.9,992.6,994.7,996.8,1014.1,1016.2,1018.4,3.2,5.2,9.1,165,8.9,10.7,13.7,165,10.3,11.9,14.2,166,0,0,0,21,65,0,238.7,753.9,5729.6,30,0
16,US,9/22/2021,265,65.7,70.6,76.3,62.7,65.6,67.7,57.8,62.8,67.1,65.7,72.5,78.6,65.7,70.6,76.2,65.7,72.5,78.6,61,78,94,10.4,12.5,14.3,991,991.9,992.5,1012.6,1013.4,1014,1.2,5.9,9.2,145,6.3,13.1,18.1,148,7.4,14.3,19.1,149,0.37,0,45,92,100,0,33.7,128.5,807.3,30,0
16,US,9/23/2021,266,61.3,65.8,71,58.6,64,67.5,56.9,63.1,67.3,61.3,65.8,68.8,61.3,65.8,68.8,61.3,65.8,68.8,81,91,98,10,12.5,14.5,988.8,990.9,993.4,1010.4,1012.5,1015.2,1.1,4.5,8.7,145,1.1,9.2,17.2,153,0.9,9.8,18.2,154,0.54,0,0,67,100,0,39.8,195.7,956.5,15,0
16,US,9/24/2021,267,59.8,70.1,81.8,56.6,62.6,67.9,54.2,58,62.9,60,71.3,82.1,60.1,70.1,81.4,60,71.3,82.1,45,67,84,9,10.5,12.4,993.6,995.4,997.1,1015.3,1017,1018.9,3.5,5.3,8.1,184,8.2,11.2,13.4,187,8.9,12.2,15.1,189,0,0,0,0,0,0,239.4,740.6,5745.6,15,0
17,US,9/10/2021,253,63.3,69.5,76.7,55.3,58.5,60.8,44.3,48.8,55.5,63.5,70.3,76.5,63.5,69.5,76.5,63.5,70.3,76.5,32,49,69,6.2,7.4,9.4,1005.8,1011,1017.6,1007.7,1012.9,1019.6,6.4,12,16.2,323,10,18,23.4,325,10.5,18.6,24,325,0,0,0,4,100,0,259.1,824.1,6217.8,0,0
17,US,9/11/2021,254,62.2,70.7,78.4,53.5,58.7,62.1,42.3,47.9,56.5,62.5,71.5,78.2,62.5,70.7,78.2,62.5,71.8,78.2,29,45,65,5.7,7.1,9.7,1017.9,1019.6,1021.4,1019.8,1021.5,1023.3,3.4,6.8,10.7,235,4.4,9.9,15.9,240,4.5,10.3,16.6,241,0,0,0,10,70,0,255.4,822.6,6129.2,0,0
17,US,9/12/2021,255,67,76.7,86.2,61.9,66.3,69.6,55.8,60.1,64.3,67,77.7,86,67,76.7,86,67,77.7,86,37,58,79,9.6,11.1,12.8,1015,1016.9,1019.3,1016.8,1018.8,1021.3,5.3,11.1,16.3,236,9.3,17.1,24.2,238,10.2,17.9,25,239,0,0,1,43,100,0,236.7,788.2,5681,5,0
17,US,9/13/2021,256,73.1,82.1,91.8,67.2,70.8,73,62.1,65,68.7,76.9,84.7,93,73.2,82.1,91.6,76.9,84.7,93,37,58,74,12.1,13.3,15,1013.8,1015.2,1016.2,1015.7,1017.1,1018,2,6.8,10.5,287,2.7,10.5,15,288,2.8,11,15.4,288,0.01,0,6,34,100,0,240.5,775.7,5772.3,15,0
17,US,9/14/2021,257,74.5,78.2,84.6,68.5,70.1,71.6,63.8,66.1,68.4,77.8,80.9,85.1,74.6,78.2,83,77.8,80.9,85.1,54,67,77,12.6,13.7,14.7,1015.1,1016.4,1017.9,1017,1018.3,1019.8,3.1,7,10.6,141,4.9,9.7,15,142,5.1,10,15.5,143,0.04,0,14,59,100,0,222.5,705.5,5341.3,30,0
17,US,9/15/2021,258,72.5,77.5,84.8,67.2,68.5,69.4,59.8,63.6,66.7,77.1,79.9,84.1,73.6,77.5,83.6,77.1,79.9,84.1,44,63,76,11.1,12.6,13.9,1013.5,1015,1016.1,1015.4,1016.9,1018,4.9,11.5,16.8,180,8.9,17.4,24.6,185,9.6,18,25.3,186,0,0,0,18,88,0,242.8,769.5,5827,30,0
17,US,9/16/2021,259,66.9,73.7,78.9,66.2,69.6,70.9,65.5,67.7,69.1,67.6,76.7,81.5,67.6,73.7,78.7,67.6,76.7,81.5,68,83,95,13.3,14.4,15.1,1011.9,1012.9,1013.9,1013.8,1014.8,1015.8,2.9,8.4,12.3,207,4.5,13.5,21.5,205,4.7,14,22.7,205,2.54,0,5,72,100,0,120.6,377,2892.8,31,0
17,US,9/17/2021,260,63.2,65,70.7,59.8,62.1,65.3,55.9,60.3,64.4,63.3,65,66.9,63.3,65,66.9,63.3,65,66.9,71,85,92,9.5,11.1,12.8,1007.9,1010.2,1012.3,1009.9,1012.1,1014.2,7,12.8,18.1,354,12.3,20.2,28.3,356,13,21.1,29.5,356,0.33,0,78,99,100,0,38.3,125,918.6,15,0
17,US,9/18/2021,261,62.1,73.1,83.8,54.6,60.7,65.4,44.3,50.4,56.4,63.8,74,83.2,63.8,73.1,83.2,63.8,74,83.2,27,47,69,6.2,7.9,9.7,1011.3,1014.9,1018.8,1013.2,1016.8,1020.7,4,6.9,9.1,331,5.6,10.5,14.9,333,5.6,10.9,15.6,333,0,0,0,5,66,0,244.7,780.2,5871.1,20,0
17,US,9/19/2021,262,67.4,74.3,83,61.1,63,64.6,49.8,54.8,58.2,68.3,75.8,82.3,68.3,74.3,82.3,68.3,75.8,82.3,33,52,67,7.6,9.1,10.2,1019,1021.3,1023.2,1020.9,1023.2,1025.1,2.6,5.1,8.1,126,3.2,6.5,11,119,3.2,6.6,11.3,119,0,0,0,0,0,0,236.3,754.6,5669.8,15,0
17,US,9/20/2021,263,68.3,74.1,82,62.3,64.1,66,55.8,57.5,60,69.2,75.9,81.2,69.2,74.1,81.1,69.2,75.9,81.2,42,57,71,9.5,10,10.8,1022.1,1023.5,1024.8,1024.1,1025.5,1026.8,2,5.3,8.9,114,3.6,7.2,10.7,106,3.8,7.3,10.8,106,0,0,0,11,40,0,232.7,747.8,5583.8,15,0
17,US,9/21/2021,264,66.3,68,74.1,60.6,63.8,66.4,56.3,61.2,65.4,66.6,68.1,70.7,66.6,68,69.7,66.6,68.1,70.7,63,80,90,9.6,11.5,13.2,1014.1,1018.1,1021.8,1016,1020,1023.7,6.1,12.2,16.6,41,9.8,19,26.6,44,10.2,19.7,27.8,45,0.35,0,31,94,100,0,36.9,192.9,886.5,15,0
17,US,9/22/2021,265,66.3,68.4,70.4,64.6,66.3,67.7,63.7,65.2,66.9,66.3,68.5,70.8,66.3,68.4,69.9,66.3,68.5,70.8,86,90,92,12.5,13.2,13.9,1013.5,1014.3,1015.6,1015.4,1016.2,1017.5,2.4,7.3,10.7,14,3.7,10.8,16.5,17,3.8,11.2,17.2,17,0.06,0,100,100,100,0,28.7,107.4,690.1,20,0
17,US,9/23/2021,266,69.4,72.9,79.4,67.7,68.3,69.3,63.5,66,67.2,69.5,75.3,80.7,69.5,72.9,78.4,69.5,75.3,80.7,62,80,91,12.5,13.5,14.1,1015.2,1016,1016.8,1017,1017.9,1018.7,0.3,3.5,7.7,135,0.6,4.8,9.1,126,0.6,4.9,9.1,124,0,0,9,70,100,0,142.2,527.8,3413,20,0
17,US,9/24/2021,267,64.7,69,73.7,61,64.8,68.1,58.6,62.4,67.1,64.9,71.1,76.6,64.9,69,72.6,64.9,71.1,76.6,69,80,90,10.3,12,14,1016.8,1018.6,1020.1,1018.7,1020.6,1022,6.5,9.6,10.7,49,10.8,14,16.4,51,11.2,14.4,17.1,51,0,0,20,89,100,0,72.5,239.6,1740.4,15,0
18,US,9/10/2021,253,74.4,84.2,94.9,59.9,64.6,69.4,45.5,47.5,50.6,76,84.4,94.7,74.6,84.2,94.7,76,84.4,94.7,20,29,37,6.6,7.2,8.1,995.7,998.2,1000.6,1014.1,1016.8,1019.2,4.2,6.9,9,155,8.3,11,15.4,156,8.9,11.6,16.4,156,0,0,0,0,0,0,279.5,901.8,6708.4,0,0
18,US,9/11/2021,254,74.7,84.8,94.8,60.2,65.4,69.7,46.7,49.5,56.6,76.2,85,94.8,74.9,84.8,94.8,76.2,85,94.8,21,31,43,7,7.8,10,996.3,998.3,1000.4,1014.7,1016.9,1019.1,5.2,7.7,9.3,170,8.9,12.4,16,172,9.3,13.1,17.2,172,0,0,0,0,0,0,278.1,898.2,6674.6,0,0
18,US,9/12/2021,255,74.2,84,93.7,62,66.4,68.5,42.1,52.3,62.3,77.3,84.6,93.7,74.3,84,93.7,77.3,84.6,93.7,17,36,64,5.9,8.8,12.1,996.3,998.5,1000.9,1014.7,1017.1,1019.6,3.7,7.2,9.9,169,8.3,11.3,17,172,9.1,11.9,18,173,0,0,0,1,24,0,278.6,900.9,6685.8,0,0
18,US,9/13/2021,256,75,82.4,94.2,68.4,71.4,73.5,61.4,66,69.6,78.7,85.1,95.6,75.1,82.4,93.8,78.7,85.1,95.6,36,60,83,11.9,14,15.7,992.6,995.5,998.1,1011,1014.1,1016.7,7.6,10.4,16.1,143,10.7,15.6,24.6,145,11,16.1,25.6,145,0,0,0,23,100,0,220.5,872.5,5293,15,0
18,US,9/14/2021,257,74.2,81,89.6,70.3,72,73.8,65.6,67.8,69.8,78.1,84.3,92.4,74.3,81,89.5,78.1,84.3,92.4,45,66,85,13.9,14.9,15.8,989.4,992.1,994.2,1007.7,1010.6,1012.8,6,9.2,13.3,162,8.7,13.8,21.4,164,8.9,14.2,22.4,164,0,0,45,89,100,0,147.8,689.8,3547.6,15,0
